MNXM41358	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->6)]-beta-D-galactosyl-(1->4)- N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	MNXM41358_g	C85H145N4O51R		0	chebi:61644;bigg:M_fucfucgalacglc13galacglcgal14acglcgalgluside_cho;bigg:M_fucfucgalacglcgalacglcgal14acglcgalgluside_cho;bigg:fucfucgalacglc13galacglcgal14acglcgalgluside_cho;bigg:fucfucgalacglcgalacglcgal14acglcgalgluside_cho;seed:cpd21565;seed:cpd21570
MNXM41359	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	MNXM41359_g	C51H89N2O27R		0	chebi:22088;chebi:28691;chebi:9795;bigg:M_fuc12gal14acglcgalgluside_cho;bigg:fuc12gal14acglcgalgluside_cho;deprecated:MNXM6482;hmdb:HMDB62482;kegg:G00055;seed:cpd21543
MNXM41360	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	MNXM41360_g	C65H112N3O37R		0	chebi:61648;bigg:M_fucgalacglcgal14acglcgalgluside_cho;bigg:fucgalacglcgal14acglcgalgluside_cho;deprecated:MNXM6480;hmdb:HMDB62449;kegg:G00071;seed:cpd21557
MNXM414	uroporphyrinogen III	MNXM414_c	C40H36N4O16	828.7354	-8	chebi:15300;chebi:15437;chebi:27257;chebi:57308;chebi:9905;bigg:M_uppg3;bigg:uppg3;deprecated:MNXM89897;hmdb:HMDB01086;kegg:C01051;metacyc:UROPORPHYRINOGEN-III;reactome:189407;seed:cpd00774
MNXM41474	Alpha-linolenyl carnitine	MNXM41474_c;MNXM41474_m	C25H43NO4	421.6132	0	hmdb:HMDB06319
MNXM415	(R)-4'-phosphopantothenate	MNXM415_c;MNXM415_m	C9H15NO8P	296.1927	-3	chebi:10986;chebi:12886;chebi:15905;chebi:18702;chebi:20891;chebi:4082;bigg:4ppan;bigg:M_4ppan;deprecated:MNXM89786;deprecated:MNXM91103;hmdb:HMDB01016;hmdb:HMDB62700;kegg:C03492;metacyc:4-P-PANTOTHENATE;reactome:196786;sabiork:6663;seed:cpd02201
MNXM41517	alpha-Neu5Ac-(2->3)-beta-D-Gal (1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer	MNXM41517_b;MNXM41517_c;MNXM41517_e;MNXM41517_g	C62H105N3O35R		-1	chebi:62374;bigg:M_fucacngal14acglcgalgluside_cho;bigg:fucacngal14acglcgalgluside_cho;deprecated:MNXM13351;kegg:G00063;seed:cpd21551
MNXM41533	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer	MNXM41533_b;MNXM41533_c;MNXM41533_e;MNXM41533_g	C70H118N4O41R		-1	chebi:61850;bigg:M_acngalacglcgal14acglcgalgluside_cho;bigg:acngalacglcgal14acglcgalgluside_cho;deprecated:MNXM13364;hmdb:HMDB62450;kegg:G00088;seed:cpd21573
MNXM4157	(1R,5R)-alpha-pinene	MNXM4157_b;MNXM4157_c;MNXM4157_e	C10H16	136.234	0	chebi:18437;chebi:28261;chebi:46034;chebi:52;kegg:C06306;lipidmaps:LMPR0102120012;metacyc:CPD-8754;seed:cpd03747
MNXM416	biliverdin	MNXM416_c	C33H32N4O6	580.6315	-2	chebi:13901;chebi:13902;chebi:17033;chebi:22875;chebi:3102;chebi:41124;chebi:57991;bigg:M_biliverd;bigg:biliverd;deprecated:MNXM44298;deprecated:MNXM90105;hmdb:HMDB01008;hmdb:HMDB02309;kegg:C00500;metacyc:BILIVERDINE;reactome:189396;sabiork:5120;seed:cpd00389
MNXM417	D-fructose 1,6-bisphosphate	MNXM417_c	C6H10O12P2	336.0861	-4	chebi:37736;chebi:49299;bigg:M_fdp;bigg:fdp;deprecated:MNXM90411;deprecated:MNXM90711;kegg:C00354;sabiork:1465;seed:cpd00290
MNXM4183	(4-hydroxy-3-methoxyphenyl)acetaldehyde	MNXM4183_c;MNXM4183_m	C9H10O3	166.1739	0	chebi:1574;chebi:20107;chebi:28111;bigg:3mox4hpac;bigg:M_3mox4hpac;hmdb:HMDB05175;kegg:C05581;seed:cpd03311
MNXM419	pyridoxine	MNXM419_b;MNXM419_c;MNXM419_e	C8H11NO3	169.1778	0	chebi:14981;chebi:16709;chebi:26429;chebi:8671;bigg:M_pydxn;bigg:pydxn;deprecated:MNXM90220;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/344a84bd-2fbd-4e3b-903e-556786d111e2;hmdb:HMDB00239;hmdb:HMDB02075;kegg:C00314;kegg:D08454;metacyc:PYRIDOXINE;reactome:965053;sabiork:2015;seed:cpd00263
MNXM42	L-aspartate	MNXM42_b;MNXM42_c;MNXM42_e;MNXM42_l;MNXM42_m	C4H6NO4	132.0953	-1	chebi:13085;chebi:132943;chebi:17053;chebi:21244;chebi:21247;chebi:22659;chebi:22660;chebi:29991;chebi:29992;chebi:29993;chebi:29995;chebi:35391;chebi:40853;chebi:40900;chebi:40913;chebi:40942;chebi:6193;bigg:CE1787;bigg:CE5868;bigg:M_CE1787;bigg:M_CE5868;bigg:M_asp__L;bigg:asp__L;deprecated:MNXM10749;deprecated:MNXM114080;deprecated:MNXM96417;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/4b0cdcb0-137a-4ddc-8e5c-2b55ea238c15;hmdb:HMDB00191;hmdb:HMDB62186;hmdb:HMDB62501;kegg:C00049;kegg:C16433;kegg:D00013;metacyc:L-ASPARTATE;reactome:113553;reactome:29448;sabiork:71;seed:cpd00041;seed:cpd19181
MNXM420	thymidine	MNXM420_b;MNXM420_c;MNXM420_e;MNXM420_l;MNXM420_m	C10H14N2O5	242.2286	0	chebi:15244;chebi:17748;chebi:19273;chebi:45782;chebi:45834;chebi:45917;chebi:45918;chebi:9579;bigg:M_thymd;bigg:thymd;deprecated:MNXM90375;hmdb:HMDB00273;kegg:C00214;metacyc:THYMIDINE;reactome:83928;sabiork:1315;seed:cpd00184
MNXM4211	O-octanoyl-(R)-carnitine	MNXM4211_b;MNXM4211_c;MNXM4211_e;MNXM4211_m;MNXM4211_x	C15H29NO4	287.3951	0	chebi:13147;chebi:18102;chebi:21366;chebi:44613;chebi:6279;hmdb:HMDB00791;hmdb:HMDB00834;kegg:C02838;lipidmaps:LMFA07070002;metacyc:L-OCTANOYLCARNITINE;sabiork:2543;seed:cpd01833
MNXM422	4-aminobutanal	MNXM422_b;MNXM422_c;MNXM422_e;MNXM422_m	C4H10NO	88.1278	1	chebi:11960;chebi:17769;chebi:1785;chebi:20316;chebi:58264;bigg:4abutn;bigg:M_4abutn;hmdb:HMDB01080;hmdb:HMDB60247;kegg:C00555;metacyc:4-AMINO-BUTYRALDEHYDE;sabiork:2092;seed:cpd00434
MNXM4221	1,4-dithiothreitol	MNXM4221_c	C4H10O2S2	154.251	0	chebi:11174;chebi:18320;chebi:23854;chebi:4664;hmdb:HMDB13593;sabiork:2003
MNXM423	ITP	MNXM423_b;MNXM423_c;MNXM423_e;MNXM423_m;MNXM423_n	C10H11N4O14P3	504.1362	-4	chebi:13374;chebi:16039;chebi:19272;chebi:43508;chebi:57614;chebi:5851;chebi:61402;bigg:M_itp;bigg:itp;deprecated:MNXM527411;deprecated:MNXM90128;hmdb:HMDB00189;kegg:C00081;metacyc:ITP;reactome:2509836;sabiork:1291;seed:cpd00068
MNXM4242	Pail5p hs	MNXM4242_c;MNXM4242_n;MNXM4242_r	C9H15O12P2RCO2R2CO2			bigg:M_pail5p_hs;bigg:pail5p_hs
MNXM42496	O-eicosanoyl-(R)-carnitine	MNXM42496_c;MNXM42496_m	C27H53NO4	455.714	0	chebi:84645
MNXM425	all-trans-retinal	MNXM425_c	C20H28O	284.4357	0	chebi:12776;chebi:15035;chebi:17898;chebi:22348;chebi:8814;bigg:M_retinal;bigg:retinal;hmdb:HMDB01358;kegg:C00376;lipidmaps:LMPR01090002;metacyc:RETINAL;reactome:2466098;reactome:5623648;reactome:975622;sabiork:2031;seed:cpd00304
MNXM4269	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)amino-4-oxopyrimidine	MNXM4269_c;MNXM4269_n				chebi:19367;chebi:28003;chebi:926;bigg:HC01710;bigg:M_HC01710;deprecated:MNXM91375;hmdb:HMDB06823;kegg:C06148;seed:cpd03666
MNXM427	D-mannose 6-phosphate	MNXM427_c	C6H11O9P	258.121	-2	chebi:48066;chebi:58735;metacyc:CPD-15979
MNXM4270	2,5-dihydroxybenzaldehyde	MNXM4270_c	C7H6O3	138.1207	0	chebi:24217;chebi:28508;chebi:50203;chebi:5322;bigg:HC01522;bigg:M_HC01522;hmdb:HMDB04062;kegg:C05585;metacyc:CPD-16722;seed:cpd03315
MNXM429	6-phospho-D-glucono-1,5-lactone	MNXM429_c;MNXM429_r	C6H9O9P	256.1051	-2	chebi:12233;chebi:12958;chebi:16938;chebi:20989;chebi:4160;chebi:57955;bigg:6pgl;bigg:M_6pgl;deprecated:MNXM489160;deprecated:MNXM89873;deprecated:MNXM90787;hmdb:HMDB01127;hmdb:HMDB62628;kegg:C01236;metacyc:D-6-P-GLUCONO-DELTA-LACTONE;reactome:31467;sabiork:1366;seed:cpd00911
MNXM43	chloride	MNXM43_b;MNXM43_c;MNXM43_e	Cl	35.454	-1	chebi:13291;chebi:13364;chebi:13970;chebi:17883;chebi:17996;chebi:24635;chebi:3616;chebi:3731;chebi:48804;chebi:50315;chebi:5590;bigg:M_cl;bigg:cl;deprecated:MNXM46453;deprecated:MNXM89590;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b3225d45-6d2f-4312-a60d-70c87b617ad4;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/8797b51e-be83-48e1-82db-612c84006fdf;hmdb:HMDB00492;hmdb:HMDB02073;hmdb:HMDB02162;hmdb:HMDB02306;kegg:C00698;kegg:C01327;kegg:D02057;metacyc:CL-;metacyc:HCL;reactome:188972;reactome:2730999;reactome:2731008;reactome:2731020;reactome:29572;reactome:3301973;reactome:352022;sabiork:2270;sabiork:51;seed:cpd00099
MNXM430	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA	MNXM430_c;MNXM430_m;MNXM430_r;MNXM430_x	C41H62N7O17P3S	1049.956	-4	chebi:13853;chebi:13854;chebi:15514;chebi:22611;chebi:22613;chebi:2800;chebi:57368;deprecated:MNXM42494;deprecated:MNXM488533;deprecated:MNXM89720;deprecated:MNXM91492;hmdb:HMDB03951;hmdb:HMDB06523;kegg:C02249;lipidmaps:LMFA07050007;lipidmaps:LMFA07050288;metacyc:ARACHIDONYL-COA;reactome:2046053;reactome:548819;sabiork:2394;seed:cpd01519;slm:000000728
MNXM431	choloyl-CoA	MNXM431_c;MNXM431_r;MNXM431_x	C45H70N7O20P3S	1154.061	-4	chebi:13988;chebi:15519;chebi:3671;chebi:37644;chebi:57373;deprecated:MNXM46596;deprecated:MNXM90955;deprecated:MNXM96461;hmdb:HMDB01374;hmdb:HMDB02296;kegg:C01794;metacyc:CPD-202;reactome:192356;sabiork:5808;seed:cpd01237;slm:000000858
MNXM432	dAMP	MNXM432_c;MNXM432_l	C10H12N5O6P	329.207	-2	chebi:10490;chebi:14068;chebi:17713;chebi:19236;chebi:40419;chebi:40499;chebi:40505;chebi:40544;chebi:40607;chebi:40614;chebi:41815;chebi:41864;chebi:41870;chebi:58245;bigg:M_damp;bigg:damp;deprecated:MNXM1032;deprecated:MNXM507657;deprecated:MNXM90281;deprecated:MNXM90289;hmdb:HMDB00905;kegg:C00360;metacyc:DAMP;reactome:109386;reactome:500088;sabiork:62;seed:cpd00294
MNXM4339	3-keto-beta-D-galactose	MNXM4339_b;MNXM4339_e	C6H10O6	178.14	0	chebi:1566;chebi:20095;chebi:27453;bigg:HC01440;bigg:M_HC01440;kegg:C05394;metacyc:CPD-1242;seed:cpd03193
MNXM4345	3-oxopalmitoyl-[acyl-carrier protein]	MNXM24578_c	C16H29O2SR		0	chebi:1639;bigg:3opalmACP;bigg:M_3opalmACP;deprecated:MNXM24578;deprecated:MNXM8124;deprecated:MNXM90917;kegg:C05762;lipidmaps:LMFA07060019;metacyc:3-oxo-palmitoyl-ACPs;sabiork:8122;seed:cpd11485
MNXM435	D-glyceraldehyde	MNXM435_c;MNXM435_m	C3H6O3	90.0779	0	chebi:12982;chebi:17378;chebi:21025;chebi:39973;chebi:4186;bigg:M_glyald;bigg:glyald;deprecated:MNXM90235;kegg:C00577;metacyc:GLYCERALD;reactome:30393;sabiork:1409;seed:cpd00448
MNXM4355	4,8,12-trimethyltridecanoyl-CoA	MNXM4355_x	C37H62N7O17P3S	1001.913	-4	chebi:11928;chebi:15495;chebi:1757;chebi:20281;chebi:57351;deprecated:MNXM2942;deprecated:MNXM92961;hmdb:HMDB60167;kegg:C07296;lipidmaps:LMFA07050259;metacyc:4812-TRIMETHYLTRIDECANOYL-COA;reactome:390002;seed:cpd04507
MNXM436	dGDP	MNXM436_c;MNXM436_m;MNXM436_n	C10H12N5O10P2	424.1789	-3	chebi:10495;chebi:19245;chebi:28862;chebi:41949;chebi:58595;bigg:M_dgdp;bigg:dgdp;deprecated:MNXM90291;deprecated:MNXM907;hmdb:HMDB00960;kegg:C00361;metacyc:DGDP;reactome:500077;sabiork:1677;seed:cpd00295
MNXM43758	beta-Aminopropion aldehyde	MNXM43758_c;MNXM43758_m				chebi:10350;chebi:22830;chebi:27608;bigg:M_bamppald;bigg:bamppald
MNXM4377	5'-acetylphosphoadenosine	MNXM4377_c	C12H15N5O8P	388.2505	-1	chebi:1951;chebi:2405;chebi:37666;bigg:HC01672;bigg:M_HC01672;hmdb:HMDB06880;hmdb:HMDB06947;kegg:C05993;metacyc:ACETYL_AMP;seed:cpd03566
MNXM43842	beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-[alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->6)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer	MNXM43842_g	C79H135N4O47R		0	chebi:62671;deprecated:MNXM9259;deprecated:MNXM9261;kegg:G04561;kegg:G10511;seed:cpd21655;seed:cpd21666
MNXM43847	beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer	MNXM43847_g	C73H125N4O43R		0	chebi:63085;bigg:M_galacglc13galacglcgal14acglcgalgluside_cho;bigg:galacglc13galacglcgal14acglcgalgluside_cho;deprecated:MNXM9306;kegg:G00069;seed:cpd21556
MNXM439	(S)-3-methyl-2-oxopentanoate	MNXM439_b;MNXM439_c;MNXM439_e;MNXM439_m	C6H9O3	129.1344	-1	chebi:10888;chebi:11049;chebi:15614;chebi:18567;chebi:18568;chebi:18755;chebi:213;chebi:35146;chebi:401;bigg:3mop;bigg:M_3mop;deprecated:MNXM114147;kegg:C00671;metacyc:2-KETO-3-METHYL-VALERATE;sabiork:5174;seed:cpd00508
MNXM441	urate	MNXM441_b;MNXM441_c;MNXM441_e;MNXM441_x	C5H4N4O3	168.1103	0	chebi:15290;chebi:17775;chebi:27216;chebi:27226;chebi:30848;chebi:46455;chebi:46811;chebi:46814;chebi:46817;chebi:46818;chebi:46820;chebi:46821;chebi:46822;chebi:46823;chebi:46824;chebi:46825;chebi:46826;chebi:49051;chebi:9885;bigg:M_urate;bigg:urate;deprecated:MNXM113814;deprecated:MNXM114349;deprecated:MNXM1597;deprecated:MNXM88558;deprecated:MNXM88559;deprecated:MNXM90578;deprecated:MNXM96484;hmdb:HMDB00289;kegg:C00366;metacyc:CPD-15332;metacyc:URATE;reactome:30034;reactome:429056;sabiork:1870;seed:cpd00300
MNXM44319	biocytin	MNXM44319_b;MNXM44319_c;MNXM44319_e;MNXM44319_m;MNXM44319_n	C16H28N4O4S	372.483	0	chebi:21872;chebi:21882;chebi:27870;chebi:7415;hmdb:HMDB03134;kegg:C05552;metacyc:CPD-17700;reactome:3065953;reactome:3065957;reactome:3076887;seed:cpd03293
MNXM4447	alpha-D-Galp-(1->3)-[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->1')-Cer	MNXM4447_g	C57H99N2O32R		0	chebi:22085;chebi:28287;chebi:28290;chebi:9792;deprecated:MNXM96085;kegg:C06130;kegg:G00039;seed:cpd12833
MNXM446	(3S)-hydroxybutanoyl-CoA	MNXM446_m;MNXM446_x	C25H38N7O18P3S	849.594	-4	chebi:11048;chebi:15453;chebi:18749;chebi:394;chebi:39978;chebi:57316;bigg:3hbcoa;bigg:3hbycoa;bigg:M_3hbcoa;bigg:M_3hbycoa;deprecated:MNXM89913;deprecated:MNXM90897;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/52913599-1749-4913-8cc4-b6c15d72ad5e;hmdb:HMDB62259;kegg:C01144;lipidmaps:LMFA07050153;metacyc:S-3-HYDROXYBUTANOYL-COA;reactome:77251;sabiork:2254;seed:cpd00842;slm:000001032
MNXM449	CDP-ethanolamine	MNXM449_c	C11H19N4O11P2	445.2368	-1	chebi:13257;chebi:13270;chebi:16732;chebi:20869;chebi:3270;chebi:57876;bigg:M_cdpea;bigg:cdpea;deprecated:MNXM89921;hmdb:HMDB01564;kegg:C00570;metacyc:CDP-ETHANOLAMINE;reactome:1500603;sabiork:2100;seed:cpd00444
MNXM45	adenosine 3',5'-bisphosphate	MNXM45_c;MNXM45_g	C10H11N5O10P2	423.1716	-4	chebi:13735;chebi:17985;chebi:22240;chebi:2475;chebi:58343;bigg:M_pap;bigg:pap;deprecated:MNXM491075;deprecated:MNXM89699;deprecated:MNXM96419;hmdb:HMDB00061;hmdb:HMDB01468;kegg:C00054;metacyc:3-5-ADP;reactome:158466;reactome:6809360;reactome:742343;reactome:8942170;sabiork:1672;seed:cpd00045
MNXM450	cholate	MNXM450_b;MNXM450_c;MNXM450_e;MNXM450_r	C24H39O5	407.564	-1	chebi:11895;chebi:13978;chebi:16359;chebi:1694;chebi:20216;chebi:20223;chebi:23168;chebi:23210;chebi:29077;chebi:29747;chebi:41494;chebi:57748;bigg:M_cholate;bigg:cholate;hmdb:HMDB00619;kegg:C00695;kegg:D10699;lipidmaps:LMST04010001;metacyc:CHOLATE;reactome:193451;sabiork:5188;seed:cpd00526;slm:000000859
MNXM4500	calcitetrol	MNXM4500_m	C27H44O4	432.6359	0	chebi:47799;deprecated:MNXM3417;deprecated:MNXM35635;deprecated:MNXM8360;hmdb:HMDB06228;kegg:C18231;lipidmaps:LMST03020686;metacyc:CPD-10577;reactome:215622;seed:cpd19498
MNXM451	dTDP-4-dehydro-6-deoxy-alpha-D-glucose	MNXM451_c	C16H22N2O15P2	544.2989	-2	chebi:10510;chebi:14081;chebi:16128;chebi:23542;chebi:57649;chebi:62829;bigg:M_dtdp4d6dg;bigg:dtdp4d6dg;hmdb:HMDB60081;kegg:C11907;metacyc:DTDP-DEOH-DEOXY-GLUCOSE;sabiork:1563;seed:cpd00521
MNXM452	dUTP	MNXM452_c;MNXM452_m;MNXM452_n	C9H11N2O14P3	464.1121	-4	chebi:10533;chebi:14095;chebi:17625;chebi:19264;chebi:58212;chebi:61555;bigg:M_dutp;bigg:dutp;deprecated:MNXM507672;deprecated:MNXM90182;deprecated:MNXM90535;hmdb:HMDB01191;kegg:C00460;metacyc:DUTP;reactome:500739;sabiork:1680;seed:cpd00358
MNXM453	N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide(2-)	MNXM453_c	C8H13N2O9P	312.1717	-2	chebi:12635;chebi:18272;chebi:1982;chebi:20498;chebi:42411;chebi:58426;bigg:M_fgam;bigg:fgam;deprecated:MNXM63250;deprecated:MNXM89847;deprecated:MNXM91249;hmdb:HMDB01308;hmdb:HMDB06476;kegg:C04376;metacyc:5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE;reactome:111354;sabiork:1889;seed:cpd02678
MNXM454	pyridoxine 5'-phosphate(2-)	MNXM454_c	C8H10NO6P	247.143	-2	chebi:26430;chebi:28803;chebi:45202;chebi:58589;chebi:8672;bigg:M_pdx5p;bigg:pdx5p;deprecated:MNXM89925;deprecated:MNXM90867;hmdb:HMDB01319;kegg:C00627;metacyc:PYRIDOXINE-5P;reactome:964952;sabiork:1684;seed:cpd00478
MNXM456	5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-)	MNXM456_c	C10H13N4O9P	364.2065	-2	chebi:12125;chebi:18381;chebi:18967;chebi:574;chebi:58467;bigg:M_fprica;bigg:fprica;deprecated:MNXM680557;deprecated:MNXM89796;deprecated:MNXM91584;hmdb:HMDB01439;hmdb:HMDB62708;kegg:C04734;metacyc:PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE;reactome:111427;sabiork:1892;seed:cpd02884
MNXM457	betaine aldehyde	MNXM457_c;MNXM457_m	C5H12NO	102.1543	1	chebi:13896;chebi:15710;chebi:22859;chebi:3074;chebi:41256;bigg:M_betald;bigg:betald;hmdb:HMDB01252;kegg:C00576;metacyc:BETAINE_ALDEHYDE;reactome:6798194;sabiork:5144;seed:cpd00447
MNXM45735	carveol	MNXM147338_b;MNXM147338_c;MNXM147338_e	C10H16O	152.2334	0	chebi:23046;bigg:M_carveol;bigg:carveol;deprecated:MNXM147338;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/1b1aae9c-584a-420d-9f7d-670b818fe86a;hmdb:HMDB36083
MNXM458	butanoate	MNXM458_b;MNXM458_c;MNXM458_e;MNXM458_m	C4H7O2	87.0977	-1	chebi:113450;chebi:13924;chebi:17968;chebi:22946;chebi:22948;chebi:30772;chebi:3234;chebi:41208;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f0cba084-af45-4178-8cd2-eca131ec9c03;hmdb:HMDB00039;kegg:C00246;lipidmaps:LMFA01010004;metacyc:BUTYRIC_ACID;reactome:76179;reactome:8875042;sabiork:1911;seed:cpd00211;slm:000001195
MNXM45905	cholesteryl octadecanoate	MNXM45905_r	C45H80O2	653.1155	0	chebi:82750;deprecated:MNXM33768;hmdb:HMDB62461;lipidmaps:LMST01020007;sabiork:27190;slm:000500276
MNXM4594	gamma-L-glutamyl-D-alanine	MNXM4594_b;MNXM4594_e	C8H13N2O5	217.1998	-1	chebi:10569;chebi:12399;chebi:16834;chebi:18582;chebi:57915;kegg:C03738;metacyc:CPD-407;seed:cpd02343
MNXM4598	Gbside hs	MNXM4598_b;MNXM4598_c;MNXM4598_e;MNXM4598_g;MNXM4598_l	C44H79N2O22RCO			bigg:M_gbside_hs;bigg:gbside_hs
MNXM46	oxaloacetate	MNXM46_c;MNXM46_m;MNXM46_x	C4H2O5	130.0568	-2	chebi:12820;chebi:14703;chebi:16452;chebi:24958;chebi:24959;chebi:25731;chebi:25734;chebi:29049;chebi:30744;chebi:7812;bigg:M_oaa;bigg:oaa;deprecated:MNXM89644;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/be7c543c-40bd-4698-9821-22f2e65c38f3;hmdb:HMDB00223;kegg:C00036;lipidmaps:LMFA01170120;metacyc:OXALACETIC_ACID;reactome:113587;reactome:6810070;reactome:76213;sabiork:1915;seed:cpd00032
MNXM460	dihydroxyacetone	MNXM460_b;MNXM460_c;MNXM460_e	C3H6O3	90.0779	0	chebi:14340;chebi:16016;chebi:24354;chebi:39809;chebi:5453;bigg:M_dha;bigg:dha;hmdb:HMDB01882;kegg:C00184;kegg:D07841;metacyc:DIHYDROXYACETONE;sabiork:1963;seed:cpd00157
MNXM4602	glycolithocholate	MNXM4602_b;MNXM4602_c;MNXM4602_e	C26H42NO4	432.6165	-1	chebi:37998;chebi:60008;bigg:HC02193;bigg:M_HC02193;hmdb:HMDB00698;hmdb:HMDB02474;kegg:C15557;lipidmaps:LMST05030009;metacyc:GLYCOLITHOCHOLATE;sabiork:23309;seed:cpd11226
MNXM461	L-arabinose	MNXM461_b;MNXM461_c;MNXM461_e	C5H10O5	150.1299	0	chebi:13076;chebi:17535;chebi:21232;chebi:30849;chebi:6181;bigg:M_arab__L;bigg:arab__L;deprecated:MNXM147495;hmdb:HMDB00487;hmdb:HMDB00646;kegg:C00259;kegg:C11476;metacyc:L-ARABINOSE;sabiork:1477;seed:cpd00224;seed:cpd27351
MNXM46177	Cervonyl carnitine	MNXM46177_c;MNXM46177_m	C29H45NO4	471.6719	0	hmdb:HMDB06510;lipidmaps:LMFA07070055
MNXM462	leukotriene A4	MNXM462_b;MNXM462_c;MNXM462_e;MNXM462_r	C20H29O3	317.443	-1	chebi:10937;chebi:14503;chebi:15651;chebi:25023;chebi:57463;chebi:6420;bigg:M_leuktrA4;bigg:leuktrA4;deprecated:MNXM89840;hmdb:HMDB01337;kegg:C00909;lipidmaps:LMFA03020023;lipidmaps:LMFA03020038;metacyc:CPD-8892;reactome:265281;sabiork:5309;seed:cpd00675;slm:000000970
MNXM46271	Chenodeoxycholic acid 3-sulfate	MNXM46271_b;MNXM46271_c;MNXM46271_e	C24H38O7S	470.62	-2	chebi:89060;hmdb:HMDB02586;lipidmaps:LMST05020024
MNXM463	N(1)-(5-phospho-D-ribosyl)glycinamide(1-)	MNXM463_c	C7H14N2O8P	285.169	-1	chebi:12623;chebi:18349;chebi:1983;chebi:20499;chebi:58457;bigg:M_gar;bigg:gar;deprecated:MNXM526012;hmdb:HMDB02022;kegg:C03838;metacyc:5-PHOSPHO-RIBOSYL-GLYCINEAMIDE;sabiork:1887;seed:cpd02394
MNXM46301	Chitin	MNXM46301_b;MNXM46301_c;MNXM46301_e	C24H41N3O16	627	0	seed:cpd11683
MNXM464	N,N-dimethylglycine	MNXM464_c;MNXM464_m	C4H9NO2	103.1198	0	chebi:12426;chebi:14173;chebi:17724;chebi:21455;chebi:41993;chebi:58251;chebi:7077;bigg:M_dmgly;bigg:dmgly;deprecated:MNXM90422;hmdb:HMDB00092;kegg:C01026;metacyc:DIMETHYL-GLYCINE;reactome:1614585;reactome:6797923;sabiork:5364;seed:cpd00756
MNXM465	N-carbamoyl-L-aspartate(2-)	MNXM465_b;MNXM465_c;MNXM465_e	C5H6N2O5	174.1126	-2	chebi:12496;chebi:12593;chebi:15859;chebi:21687;chebi:21688;chebi:32814;chebi:44316;chebi:7257;bigg:M_cbasp;bigg:cbasp;deprecated:MNXM722408;deprecated:MNXM89940;hmdb:HMDB00828;kegg:C00438;metacyc:CARBAMYUL-L-ASPARTATE;reactome:111628;sabiork:2049;seed:cpd00343
